Canonical SMILES,Molecule IDs
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCCCCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,"CHEMBL2381511, CHEMBL2381511, CHEMBL2381511"
CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccs4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,"CHEMBL243839, CHEMBL243839"
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccc(C#Cc3ccc(CN4CCC(O)CC4)cc3)cc2C1=O,"CHEMBL5187250, CHEMBL5187250"
CN1CCN(C2CCN(c3c(Cl)cc(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3Cl)CC2)CC1,"CHEMBL5081817, CHEMBL5081817"
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCNCC1.Cl,"CHEMBL2448064, CHEMBL2448064"
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CC(C(N)=O)C1,"CHEMBL207037, CHEMBL207037"
Cc1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,"CHEMBL68920, CHEMBL68920"
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,"CHEMBL2448065, CHEMBL2448065"
COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,"CHEMBL1202473, CHEMBL1202473"
O=C(c1cc2ccccc2[nH]1)c1cc2c(Nc3cccc(Cl)c3)ncnc2s1,"CHEMBL1928309, CHEMBL1928309"
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCC1CCN(C)CC1,"CHEMBL25425, CHEMBL25425"
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCN(C)CC1,"CHEMBL276154, CHEMBL276154"
Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3ccccc3)[nH]c2n1,"CHEMBL485320, CHEMBL485320"
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN(C)c1ccncc1,"CHEMBL25579, CHEMBL25579"
O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,"CHEMBL268868, CHEMBL268868"
C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C(=O)c1ccc(Br)cc1,"CHEMBL5087139, CHEMBL5087139"
C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3Cl)ncc2Cl)c1,"CHEMBL4776073, CHEMBL4776073"
CC(=O)N1N=C(c2ccc(C(F)(F)F)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,"CHEMBL3746557, CHEMBL3746557"
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCN(C(=O)/C=C/CN2CCOCC2)CC1,"CHEMBL3982014, CHEMBL3982014"
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(Cc4ccccn4)cc3)ncnc2cn1,"CHEMBL3969056, CHEMBL3969056"
CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,"CHEMBL1272276, CHEMBL1272276"
O=C(/C=C/CN1CC(O)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,"CHEMBL3233782, CHEMBL3233782"
CCS(=O)(=O)n1cc2c3ccc(cc31)OCCCCCCOc1cc(c(C)cc1N1CCOCC1)Nc1ncc(Cl)c-2n1,"CHEMBL5193609, CHEMBL5193609"
COc1ccc(-c2c3c4cc(OC)c(O)cc4[nH]c(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,"CHEMBL4741925, CHEMBL4741925"
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCSC,"CHEMBL4566583, CHEMBL4566583"
COc1cc2ncnc(NC3CC3c3ccccc3)c2cc1OCCCN(C)C,"CHEMBL91484, CHEMBL91484"
COc1ccc(N2Cc3cnc(Nc4ccccc4)nc3N([C@@H]3CC[C@@H](O)C3)C2=O)cc1,"CHEMBL1952210, CHEMBL1952210"
O=C(O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)c(O)c1,"CHEMBL77688, CHEMBL77688"
COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5ccsc5)c4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,"CHEMBL3263964, CHEMBL3263964"
CCC(=O)N[C@H]1CC[C@@H](N2C(=O)N(c3ccccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)CC1,"CHEMBL5190294, CHEMBL5190294"
Cc1ccc(CSc2nc3[nH]c(C)cc(=O)n3n2)cc1,"CHEMBL4539566, CHEMBL4539566"
C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,"CHEMBL3353406, CHEMBL3353406, CHEMBL3353406"
C=CC(=O)Nc1cccc(-n2c(=O)n(C)c(=O)c3cnc(Nc4ccc(N5CCSCC5)cc4OC)nc32)c1,"CHEMBL4125772, CHEMBL4125772"
NC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,"CHEMBL3814211, CHEMBL3814211, CHEMBL3814211"
C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-c3ccn(C)n3)n2)c(OC)cc1OCCN(C)C,"CHEMBL4164396, CHEMBL4164396"
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CC[N+](C)(C)[O-],"CHEMBL4079658, CHEMBL4079658"
C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccccc3)n2)c(OC)cc1N(C)CCN(C)C,"CHEMBL4575697, CHEMBL4575697"
COc1ccc(-c2nnc(-n3c(-c4ccccc4)nc4cc(Cl)ccc4c3=O)s2)cc1,"CHEMBL4103440, CHEMBL4103440"
CN(CCN(C)Cc1ccc(C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1)CCn1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,"CHEMBL4163321, CHEMBL4163321"
C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c4c(c23)OCCO4)c1,"CHEMBL3806170, CHEMBL3806170"
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,"CHEMBL3233777, CHEMBL3233777"
Clc1ccc(Nc2cc(Nc3cccc(Cl)n3)ncn2)cc1,"CHEMBL4288262, CHEMBL4288262"
CN1CCN(c2ccc(Nc3ncc(Br)c(Nc4ccc5[nH]c(Cc6cccc(F)c6)cc5c4)n3)cc2)CC1,"CHEMBL5288264, CHEMBL5288264"
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)/C=C/CN2CCOCC2)C1,"CHEMBL3902180, CHEMBL3902180"
Clc1cccc(Nc2nc[nH]c3nnc(Nc4cccc(Cl)c4)c2-3)c1,"CHEMBL333038, CHEMBL333038"
COCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,"CHEMBL441279, CHEMBL441279, CHEMBL441279"
CN(C)c1ccc2c(Nc3cccc(Br)c3)ncnc2n1,"CHEMBL50245, CHEMBL50245"
COc1cc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc(OC)c1,"CHEMBL4439933, CHEMBL4439933, CHEMBL4439933"
C=CC(=O)Nc1cc(Nc2cc(-n3c(SC)nnc3-c3ccc(F)cc3)ccn2)c(OC)cc1N1CCCN(C)CC1,"CHEMBL4786701, CHEMBL4786701"
C=CC(=O)Nc1cccc(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)c1,"CHEMBL3921167, CHEMBL3921167"
O=C1COc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2N1CCCN1CCOCC1,"CHEMBL3775664, CHEMBL3775664"
COc1ccc(OC)c(Nc2cc(Nc3ccc(F)cc3)ncn2)c1,"CHEMBL4280395, CHEMBL4280395"
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3P(C)(C)=O)n2)cnc1N1CCC(N2CCN(C)CC2)CC1,"CHEMBL5087931, CHEMBL5087931"
COc1cc2c(cc1OC)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,"CHEMBL380972, CHEMBL380972, CHEMBL380972, CHEMBL380972"
Cc1ccc(Nc2ncnn3ccc(C)c23)cc1O,"CHEMBL188522, CHEMBL188522"
C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(NC4CCCC4)c23)ccc1OC1CCN(C)CC1,"CHEMBL5435372, CHEMBL5435372"
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)C(CSC(C)=O)CSC(C)=O,"CHEMBL4531250, CHEMBL4531250"
C=CC(=O)Nc1cccc(-n2c(=O)n(C)c(=O)c3cnc(Nc4ccc(N5CCOCC5)cc4OC)nc32)c1,"CHEMBL4126654, CHEMBL4126654"
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccc(C#Cc3ccc(CN4CCCCC4)cc3)cc2C1=O,"CHEMBL5198433, CHEMBL5198433"
c1ccc(Nc2ncnc3ccccc23)cc1,"CHEMBL289959, CHEMBL289959, CHEMBL289959, CHEMBL289959"
CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(OC)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,"CHEMBL241918, CHEMBL241918"
S=C(NCCCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,"CHEMBL3815115, CHEMBL3815115"
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(OC)cc3OC)n2)c1,"CHEMBL4227812, CHEMBL4227812, CHEMBL4227812"
C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-c3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)C,"CHEMBL4175045, CHEMBL4175045"
C=CC(=O)N1CCN(c2ccc(Nc3ncc(Cl)c(Oc4cccc(COc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)c4)n3)c(OC)c2)CC1,"CHEMBL2408830, CHEMBL2408830, CHEMBL2408830"
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3cnc[nH]3)c2)n1,"CHEMBL3425663, CHEMBL3425663"
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C3CC3)c2)n1,"CHEMBL3425664, CHEMBL3425664"
CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(NC(=O)Cc6ccccc6)c5)nc5sccn45)n3)cc2)CC1,"CHEMBL1090362, CHEMBL1090362"
CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,"CHEMBL49120, CHEMBL49120"
OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccoc3)c12)c1ccccc1,"CHEMBL2347971, CHEMBL2347971"
C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N(C)C)c23)c1,"CHEMBL5438475, CHEMBL5438475"
CCN(CC)CCN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,"CHEMBL3233780, CHEMBL3233780"
CCC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)CC1,"CHEMBL5203176, CHEMBL5203176"
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CC[N+](C)(C)[O-],"CHEMBL4066170, CHEMBL4066170"
C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)CC1,"CHEMBL5179952, CHEMBL5179952"
COc1cc2ncnc(Nc3cncc4ccccc34)c2cc1OC,"CHEMBL329867, CHEMBL329867"
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCC1,"CHEMBL437885, CHEMBL437885"
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(CCOCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)ncc2C(F)(F)F)c1,"CHEMBL5206775, CHEMBL5206775"
COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5cnn(C)c5)c4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,"CHEMBL3263962, CHEMBL3263962"
COc1cc2nccc(Nc3cccc(Br)c3)c2cc1OC,"CHEMBL98248, CHEMBL98248"
O=C1Nc2ccccc2N/C1=C\C(=O)c1cccc2ccccc12,"CHEMBL4531109, CHEMBL4531109, CHEMBL4531109"
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1,"CHEMBL56393, CHEMBL56393, CHEMBL56393"
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,"CHEMBL3973435, CHEMBL3973435"
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(Cl)cc4)nc32)cc1,"CHEMBL2437457, CHEMBL2437457, CHEMBL2437457"
C#CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,"CHEMBL3092304, CHEMBL3092304"
C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NCCC(=O)OCC)c23)c1,"CHEMBL5420947, CHEMBL5420947"
C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCOC,"CHEMBL31570, CHEMBL31570"
CCC/C=C\C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,"CHEMBL4553685, CHEMBL4553685"
O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3,"CHEMBL4067373, CHEMBL4067373"
COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(F)c(-c2cnn3ccccc23)n1,"CHEMBL2426290, CHEMBL2426290"
O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,"CHEMBL1950289, CHEMBL1950289"
Cc1cccc(Nc2ncnc3cnc(Cl)nc23)c1,"CHEMBL52823, CHEMBL52823"
C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCN(C)C(C)=O,"CHEMBL4069277, CHEMBL4069277"
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(/C=C/c4ccc(C)cc4C)cc3)ncc2F)c1,"CHEMBL4095271, CHEMBL4095271"
CC/C=C\C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,"CHEMBL4445797, CHEMBL4445797"
C=CC(=O)N1CC[C@@H](Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(C(C)C)c3n2)C1,"CHEMBL4206312, CHEMBL4206312"
N#Cc1cnc2cc(OC[C@H](O)CO)c(NC(=O)CC3CSSC3)cc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,"CHEMBL4642574, CHEMBL4642574"
C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NCCCO)c23)c1,"CHEMBL5434109, CHEMBL5434109"
C=CC(=O)N1CCC(Oc2nc(Nc3cnn(C)c3)nc3[nH]ccc23)CC1,"CHEMBL5208549, CHEMBL5208549"
Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,"CHEMBL1234815, CHEMBL1234815"
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(/C=C/c4cc(Cl)cc(Cl)c4)cc3)ncc2F)c1,"CHEMBL4059772, CHEMBL4059772"
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCCN(C(C)=O)CC4)cc3OC)ncc2SC)c1,"CHEMBL3799864, CHEMBL3799864"
CCOc1cc2ncnc(Nc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,"CHEMBL3936505, CHEMBL3936505"
Fc1ccc(Nc2ncnc3ccc(NC(=S)NCCCN4CCOCC4)cc23)cc1Cl,"CHEMBL3813876, CHEMBL3813876, CHEMBL3813876"
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)COCc2ccccc2)n1,"CHEMBL4215496, CHEMBL4215496"
COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,"CHEMBL2426289, CHEMBL2426289"
CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,"CHEMBL45827, CHEMBL45827, CHEMBL45827"
CN1CCN(c2ccc(Nc3ncc(Br)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1,"CHEMBL5277940, CHEMBL5277940"
C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NCCO)c23)c1,"CHEMBL5429210, CHEMBL5429210"
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)cc1,"CHEMBL2437468, CHEMBL2437468, CHEMBL2437468"
C/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,"CHEMBL4451986, CHEMBL4451986"
COc1ccc(-c2c3c4cc(O)c(OC)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,"CHEMBL4218447, CHEMBL4218447"
Brc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,"CHEMBL72393, CHEMBL72393"
C=CC(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccc(Br)cc34)cc(N3CCN(C)CC3)n2)c1,"CHEMBL3604940, CHEMBL3604940"
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,"CHEMBL25610, CHEMBL25610"
COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,"CHEMBL416191, CHEMBL416191"
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O,"CHEMBL116595, CHEMBL116595, CHEMBL116595"
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,"CHEMBL281872, CHEMBL281872"
CNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,"CHEMBL74432, CHEMBL74432"
COC(=O)/C=C/CNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,"CHEMBL3092305, CHEMBL3092305"
O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(Cc4ccccn4)cc3)ncnc2cn1,"CHEMBL3967962, CHEMBL3967962"
CN1CCN(c2ccc(Nc3ncc(Br)c(Nc4ccc5nccnc5c4)n3)cc2)CC1,"CHEMBL5272206, CHEMBL5272206"
C=CC(=O)N[C@@H]1CCC[C@@H](n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1,"CHEMBL3973973, CHEMBL3973973"
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)C(C)(C)C)CC4)cc3OC)ncc2SC)c1,"CHEMBL3799138, CHEMBL3799138"
CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,"CHEMBL3814846, CHEMBL3814846"
C=CC(=O)Nc1cc(Nc2ncc(Br)c(Nc3ccc4ccn(C)c4c3)n2)ccc1N1CCN(C)CC1,"CHEMBL5272858, CHEMBL5272858"
COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C\C(C)C)cc1Nc1ncc(C#N)c(-c2cn(C)c3ccc(F)cc23)n1,"CHEMBL4535047, CHEMBL4535047"
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(CN(C)C)c(Br)c3)c2c1,"CHEMBL283201, CHEMBL283201"
Cc1ccc(Oc2ccc(Nc3ncnc4cc(OCCCN5CCOCC5)c(NC(=O)c5cc([N+](=O)[O-])ccc5F)cc34)cc2Cl)cn1,"CHEMBL4756049, CHEMBL4756049, CHEMBL4756049"
CNC(=O)c1cnc(Nc2ccnc(N3CC[C@@H](O)[C@@H](F)C3)n2)cc1NC(C)C,"CHEMBL5177090, CHEMBL5177090"
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCCl,"CHEMBL4454745, CHEMBL4454745"
O=C(Nc1cc2c(Nc3ccc(F)cc3)ncnc2cc1OCCCN1CCOCC1)c1cc([N+](=O)[O-])ccc1F,"CHEMBL4763697, CHEMBL4763697, CHEMBL4763697"
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN3CCCC3)c2)n1,"CHEMBL3237931, CHEMBL3237931, CHEMBL3237931"
Cc1ccc2nc(Oc3ccc(F)cc3)c(/C=N/NC(=O)Cn3c([N+](=O)[O-])cnc3C)cc2c1,"CHEMBL3235203, CHEMBL3235203"
COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1COC[C@@H]1CNCCO1,"CHEMBL395883, CHEMBL395883"
COc1cc(/C=C2\CCC/C(=C\c3ccc(O)c(O)c3)C2=O)cc(OC)c1,"CHEMBL2316151, CHEMBL2316151"
O=C(NCCO)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,"CHEMBL3092322, CHEMBL3092322"
C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,"CHEMBL31656, CHEMBL31656"
OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccco3)c12)c1ccccc1,"CHEMBL2347970, CHEMBL2347970"
C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4cnn(CCN(C)C)c4)nc32)c1,"CHEMBL4082515, CHEMBL4082515"
O=C(NCCN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,"CHEMBL3092309, CHEMBL3092309"
COc1cc2ncnc3c2cc1OCCOCCOCCOc1c(Cl)cccc1N3,"CHEMBL5192038, CHEMBL5192038"
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CN4CCOCC4)cc3)ncc2Cl)c1,"CHEMBL4284071, CHEMBL4284071"
O=C(O)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,"CHEMBL163168, CHEMBL163168"
Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,"CHEMBL3989868, CHEMBL3989868"
COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1,"CHEMBL422758, CHEMBL422758"
CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)N(C)C,"CHEMBL5401125, CHEMBL5401125"
COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1,"CHEMBL279459, CHEMBL279459"
CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,"CHEMBL57366, CHEMBL57366"
OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(Br)c12)c1ccccc1,"CHEMBL2347969, CHEMBL2347969"
C=CC(=O)Nc1cccc(-c2c[nH]c3nccc(Cl)c23)c1,"CHEMBL4064224, CHEMBL4064224, CHEMBL4064224"
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N(C)C)cc3)n2)c1,"CHEMBL4225517, CHEMBL4225517"
COCCOc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)c4cc([N+](=O)[O-])ccc4F)cc23)cc1Cl,"CHEMBL4790485, CHEMBL4790485, CHEMBL4790485"
C=CC(=O)Nc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3)CCC4)n2)ccc1N1CCN(C)CC1,"CHEMBL5265870, CHEMBL5265870"
C/C=C(\C)[C@H](O)[C@H](C)/C=C(C)/C=C/CC(C)/C=C/c1oc(OC)c(C)c(=O)c1C,"CHEMBL1817965, CHEMBL1817965, CHEMBL1817965"
C=CC(=O)Nc1cc(CC)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,"CHEMBL4102389, CHEMBL4102389"
C#Cc1cccc(Nc2ncnc3cc(OC(C)COC)c4c(c23)OCCO4)c1,"CHEMBL3805584, CHEMBL3805584"
C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,"CHEMBL4276842, CHEMBL4276842"
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CC[S+](C)[O-],"CHEMBL4447982, CHEMBL4447982"
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCO,"CHEMBL4464879, CHEMBL4464879"
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)/C=C/c2c[nH]cn2)C1,"CHEMBL3926657, CHEMBL3926657"
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(C)=O)c2)n1,"CHEMBL3425671, CHEMBL3425671"
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,"CHEMBL288441, CHEMBL288441"
C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(OCCN3CCOCC3)cc2)ncc1Cl,"CHEMBL4288080, CHEMBL4288080"
Nc1nc(Nc2cccc(Br)c2)c2c(n1)[nH]c1ccccc12,"CHEMBL345988, CHEMBL345988"
C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CC(=O)N(C)C,"CHEMBL4092788, CHEMBL4092788"
CCC(=O)N1CCC[C@@H](n2c(=O)c(-c3ccccc3Br)c(C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,"CHEMBL4529308, CHEMBL4529308"
COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccncc2OC)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,"CHEMBL5191292, CHEMBL5191292, CHEMBL5191292"
COc1cc(N(C)CCN(C)C)c(NC(=O)c2nccn2C)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,"CHEMBL5196254, CHEMBL5196254, CHEMBL5196254"
COc1cc(N(C)CCN(C)C)c(NC(=O)c2nccn2C)cc1Nc1nc(-c2cn(C)c3ccccc23)c2cccnc2n1,"CHEMBL5185772, CHEMBL5185772, CHEMBL5185772"
